año,region,equipo,win_pct,partidos
2023,CENTRO,NUEVA CHICAGO,0.16049382716049382,81
2023,CENTRO,OBRAS CENTRO,0.925,40
2023,CENTRO,PEDRO ECHAGUE AMARILLO,0.34375,96
2023,CENTRO,PEDRO ECHAGUE AZUL,0.5673076923076923,104
2023,CENTRO,PINOCHO,0.8,40
2023,CENTRO,PINOCHO BLANCO,0.4368932038834951,103
2023,CENTRO,PINOCHO VERDE,0.38095238095238093,84
2023,CENTRO,PLATENSE MARRON,0.6116504854368932,103
2023,CENTRO,RACING ANEXO,0.32653061224489793,98
2023,CENTRO,SAN LORENZO AZUL,0.719626168224299,107
2023,CENTRO,SAN LORENZO ROJO,0.3939393939393939,99
2023,CENTRO,UNIVERSIDAD DE BUENOS AIRES,0.8118811881188119,101
2023,CENTRO,VELEZ SARSFIELD AZUL,0.5842696629213483,89
2023,CENTRO,VELEZ SARSFIELD BLANCO,0.6153846153846154,104
2023,CENTRO,VILLA MITRE,0.46464646464646464,99
2023,CENTRO,YUPANQUI,0.48936170212765956,94
2023,INTERCONFERENCIA,ARGENTINO DE CASTELAR NORTE,0.39344262295081966,61
2023,INTERCONFERENCIA,BOCA JUNIORS AZUL,0.5645161290322581,62
2023,INTERCONFERENCIA,CLUB SPORTIVO ESCOBAR,0.25,44
2023,INTERCONFERENCIA,CLUB TRES DE FEBRERO BLANCO,0.5645161290322581,62
2023,INTERCONFERENCIA,ESTUDIANTIL PORTEÑO A,0.3898305084745763,59
2023,INTERCONFERENCIA,FERROCARRIL OESTE A,0.703125,64
2023,INTERCONFERENCIA,G.E DE LOMAS DE ZAMORA A,0.5245901639344263,61
2023,INTERCONFERENCIA,GEVP BLANCO,0.5,60
2023,INTERCONFERENCIA,INSTITUCION SARMIENTO VERDE,0.4426229508196721,61
2023,INTERCONFERENCIA,LANUS A,0.5757575757575758,66
2023,INTERCONFERENCIA,MORON A,0.4,60
2023,INTERCONFERENCIA,OBRAS CENTRO,0.6,65
2023,INTERCONFERENCIA,OBRAS NORTE,0.4098360655737705,61
2023,INTERCONFERENCIA,PINOCHO,0.6290322580645161,62
2023,INTERCONFERENCIA,QUILMES A.C.,0.45901639344262296,61
2023,INTERCONFERENCIA,RIVER PLATE,0.5166666666666667,60
2023,INTERCONFERENCIA,SPORTIVO ESCOBAR,0.4,15
2023,NORTE,ATLETICO BOULOGNE,0.49019607843137253,102
2023,NORTE,BANADE,0.3979591836734694,98
2023,NORTE,BANCO NACIÓN,0.1958762886597938,97
2023,NORTE,BANCO PROVINCIA,0.5882352941176471,102
2023,NORTE,BANCO PROVINCIA B,0.2222222222222222,99
2023,NORTE,BELLA VISTA,0.6504854368932039,103
2023,NORTE,CAZA Y PESCA A,0.6952380952380952,105
2023,NORTE,CAZA Y PESCA B,0.49038461538461536,104
2023,NORTE,CENTRO GALICIA,0.87,100
2023,NORTE,CIUDAD DE BUENOS AIRES A,0.6699029126213593,103
2023,NORTE,CLUB 12 DE OCTUBRE,0.1595744680851064,94
2023,NORTE,CLUB ATLETICO PILAR,0.8761904761904762,105
2023,NORTE,CLUB SPORTIVO ESCOBAR,0.6,30
2023,NORTE,CLUB SPORTIVO PILAR,0.5660377358490566,106
2023,NORTE,CLUB TRES DE FEBRERO AZUL,0.5,104
2023,NORTE,CLUB TRES DE FEBRERO BLANCO,0.7,40
2023,NORTE,COOPERATIVA TORTUGUITAS,0.6907216494845361,97
2023,NORTE,DEPORTIVO SAN ANDRES,0.6057692307692307,104
2023,NORTE,HEBRAICA,0.7735849056603774,106
2023,NORTE,LAS HERAS A,0.36082474226804123,97
2023,NORTE,LAS HERAS B,0.25806451612903225,93
2023,NORTE,NAUTICO BUCHARDO A,0.48514851485148514,101
2023,NORTE,NAUTICO BUCHARDO B,0.18556701030927836,97
2023,NORTE,NAUTICO HACOAJ AZUL,0.32323232323232326,99
2023,NORTE,NAUTICO HACOAJ BLANCO,0.297029702970297,101
2023,NORTE,OBRAS NORTE,0.725,40
2023,NORTE,PLATENSE BLANCO,0.37,100
2023,NORTE,RIVER PLATE,0.9,40
2023,NORTE,SAN FERNANDO AZUL,0.6285714285714286,105
2023,NORTE,SAN FERNANDO BLANCO,0.3333333333333333,99
2023,NORTE,SOCIAL BECCAR,0.3564356435643564,101
2023,NORTE,SPORTIVO ESCOBAR,0.6,10
2023,NORTE,SPORTIVO VILLA BALLESTER,0.40816326530612246,98
2023,NORTE,U.V.V.ADELINA,0.49523809523809526,105
2023,NORTE,UNION FLORIDA,0.5392156862745098,102
2023,NORTE,UNION VECINAL DE MUNRO,0.3838383838383838,99
2023,NORTE,VICTORIA,0.6226415094339622,106
2023,OESTE,A.F.A.L.P.  B,0.52,25
2023,OESTE,A.F.A.L.P. A,0.6039603960396039,101
2023,OESTE,A.F.A.L.P. B,0.09722222222222222,72
2023,OESTE,ARGENTINO DE CASTELAR CENTRO,0.6826923076923077,104
2023,OESTE,ARGENTINO DE CASTELAR NORTE,0.7,40
2023,OESTE,C.A.S.A PADUA A,0.5865384615384616,104
2023,OESTE,C.A.S.A PADUA B,0.696078431372549,102
2023,OESTE,CEDEM,0.6132075471698113,106
2023,OESTE,CENTRO ESPAÑOL,0.46464646464646464,99
2023,OESTE,CIUDADELA NORTE,0.45,100
2023,OESTE,CLARIDAD,0.6728971962616822,107
2023,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES,0.6132075471698113,106
2023,OESTE,Club GEI AZUL,0.5904761904761905,105
2023,OESTE,Club GEI BLANCO,0.40404040404040403,99
2023,OESTE,DEFENSORES DE HURLINGHAM VERDE,0.6176470588235294,102
2023,OESTE,DEFENSORES DE MORENO,0.6477272727272727,88
2023,OESTE,DEFENSORES DE SANTOS LUGARES,0.61,100
2023,OESTE,DEP. MORON BLANCO,0.3877551020408163,98
2023,OESTE,DEP. MORON ROJO,0.39080459770114945,87
2023,OESTE,EL PALOMAR,0.44554455445544555,101
2023,OESTE,"ESTUDIANTIL PORTEÑO ""C""",0.2857142857142857,84
2023,OESTE,ESTUDIANTIL PORTEÑO A,0.725,40
2023,OESTE,ESTUDIANTIL PORTEÑO B,0.40404040404040403,99
2023,OESTE,HURACAN DE SAN JUSTO BLANCO,0.2073170731707317,82
2023,OESTE,HURACAN DE SAN JUSTO ROJO,0.58,100
2023,OESTE,INSTITUCION SARMIENTO BLANCO,0.7961165048543689,103
2023,OESTE,INSTITUCION SARMIENTO VERDE,0.775,40
2023,OESTE,ITALIANO DE JOSE C PAZ,0.32142857142857145,84
2023,OESTE,LEANDRO N ALEM,0.2268041237113402,97
2023,OESTE,LOS INDIOS DE MORENO BLANCO,0.5714285714285714,105
2023,OESTE,LOS INDIOS DE MORENO NEGRO,0.7102803738317757,107
2023,OESTE,MIDLAND,0.25252525252525254,99
2023,OESTE,MORON A,0.6,40
2023,OESTE,MORON B,0.5148514851485149,101
2023,OESTE,NOLTING,0.49019607843137253,102
2023,OESTE,PORTEÑO ATLETICO CLUB,0.2653061224489796,98
2023,OESTE,PRESIDENTE DERQUI,0.8018867924528302,106
2023,OESTE,RAMOS MEJIA LTC,0.09375,96
2023,OESTE,SAN MIGUEL,0.5392156862745098,102
2023,OESTE,SAN MIGUEL BLANCO,0.3176470588235294,85
2023,OESTE,SITAS,0.47,100
2023,OESTE,UNITARIOS DE MARCOS PAZ,0.57,100
2023,OESTE,UNLAM A,0.30392156862745096,102
2023,SUR,BERAZATEGUI,0.5384615384615384,104
2023,SUR,"BOCA JUNIORS  ""AMARILLO""",0.88,25
2023,SUR,BOCA JUNIORS AMARILLO,0.5915492957746479,71
2023,SUR,BOCA JUNIORS AZUL,0.775,40
2023,SUR,BURZACO FC A,0.40816326530612246,98
2023,SUR,CAÑUELAS FC,0.32,75
2023,SUR,CAÑUELAS FC - Sub19,0.6153846153846154,26
2023,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,0.3763440860215054,93
2023,SUR,CLUB  SOCIAL  ALEJANDRO  KORN,0.8380952380952381,105
2023,SUR,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,0.1111111111111111,99
2023,SUR,CLUB ATLETICO BERNAL,0.2736842105263158,95
2023,SUR,CLUB ATLETICO PAMPERO,0.30612244897959184,98
2023,SUR,CLUB EL FOGON,0.47115384615384615,104
2023,SUR,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,0.7142857142857143,105
2023,SUR,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,0.58,100
2023,SUR,CLUB SOCIAL EZEIZA,0.5161290322580645,93
2023,SUR,COLON FC,0.5048543689320388,103
2023,SUR,COOPERARIOS,0.2857142857142857,98
2023,SUR,COUNTRY BANFIELD,0.42857142857142855,105
2023,SUR,DEFENSORES DE BANFIELD,0.3939393939393939,99
2023,SUR,DEFENSORES DE GLEW,0.5196078431372549,102
2023,SUR,G.E DE LOMAS DE ZAMORA A,0.9,40
2023,SUR,G.E DE LOMAS DE ZAMORA B,0.46534653465346537,101
2023,SUR,GUILLON BASQUET,0.5151515151515151,99
2023,SUR,INDEPENDIENTE,0.46078431372549017,102
2023,SUR,INDEPENDIENTE DE BURZACO,0.3695652173913043,92
2023,SUR,JUVENTUD UNIDA,0.48514851485148514,101
2023,SUR,LA UNION,0.7087378640776699,103
2023,SUR,LANUS A,0.925,40
2023,SUR,LANUS B,0.41,100
2023,SUR,LOBOS  ATHLETIC  CLUB,0.4803921568627451,102
2023,SUR,LOS ANDES,0.45544554455445546,101
2023,SUR,LUZ Y ARTE,0.40404040404040403,99
2023,SUR,MONTE GRANDE,0.6666666666666666,102
2023,SUR,MORENO DE QUILMES,0.5353535353535354,99
2023,SUR,MUNICIPALIDAD DE AVELLANEDA,0.5192307692307693,104
2023,SUR,OLIMPO,0.4536082474226804,97
2023,SUR,QUILMES A.C.,0.65,40
2023,SUR,RACING CLUB,0.3627450980392157,102
2023,SUR,SOCIAL LANUS,0.42105263157894735,95
2023,SUR,SPORTIVO ALSINA,0.54,100
2023,SUR,TALLERES,0.23232323232323232,99
2023,SUR,TAPONAZO  FUTBOL CLUB,0.5980392156862745,102
2023,SUR,TEMPERLEY,0.4803921568627451,102
2023,SUR,TRISTAN SUAREZ,0.6,105
2023,SUR,VARELA JRS,0.6634615384615384,104
2023,SUR,VILLA ESPAÑA,0.4946236559139785,93
2023,SUR,VILLEGAS BASQUET,0.5728155339805825,103
2023,SUR,WILDE SPORTING,0.6728971962616822,107
2024,CENTRO,17 DE AGOSTO,0.05,120
2024,CENTRO,ALDO BONZI,0.23008849557522124,113
2024,CENTRO,ALL BOYS BLANCO,0.424,125
2024,CENTRO,ALL BOYS DE SAAVEDRA,0.15625,64
2024,CENTRO,ALL BOYS NEGRO,0.10833333333333334,120
2024,CENTRO,APV,0.725,120
2024,CENTRO,ARGENTINOS JUNIORS,0.7107438016528925,121
2024,CENTRO,ARMENIA,0.8487394957983193,119
2024,CENTRO,ARQUITECTURA BLANCO,0.4,55
2024,CENTRO,ARQUITECTURA NEGRO,0.5084745762711864,118
2024,CENTRO,BELLA VISTA,0.3333333333333333,3
2024,CENTRO,BOCA JUNIORS AMARILLO,0.7058823529411765,51
2024,CENTRO,CIRCULO URQUIZA AZUL,0.6239316239316239,117
2024,CENTRO,CIRCULO URQUIZA BLANCO,0.25,16
2024,CENTRO,CIUDAD DE BUENOS AIRES B,0.603448275862069,58
2024,CENTRO,CLUB ATLETICO HURACAN,0.42857142857142855,49
2024,CENTRO,CLUB SOCIAL Y DEPORTIVO ARENAL,0.6666666666666666,6
2024,CENTRO,CLUB TRES DE FEBRERO AZUL,0.5714285714285714,7
2024,CENTRO,COLEGIALES BLANCO,0.5245901639344263,122
2024,CENTRO,COLEGIALES NEGRO,0.3274336283185841,113
2024,CENTRO,COMUNICACIONES,0.515625,64
2024,CENTRO,COOPERATIVA TORTUGUITAS,0.42857142857142855,7
2024,CENTRO,COPELLO,0.7333333333333333,120
2024,CENTRO,"DEPORTIVO CROVARA  ""A""",0.3968253968253968,126
2024,CENTRO,DEPORTIVO CROVARA B,0.20353982300884957,113
2024,CENTRO,EL TALAR,0.6083333333333333,120
2024,CENTRO,ESTRELLA DE BOEDO,0.6324786324786325,117
2024,CENTRO,FERROCARRIL OESTE A,0.890625,64
2024,CENTRO,FERROCARRIL OESTE B,0.4322033898305085,118
2024,CENTRO,FERROCARRIL OESTE C,0.48739495798319327,119
2024,CENTRO,GEBA,0.773109243697479,119
2024,CENTRO,GEVP BLANCO,0.5625,64
2024,CENTRO,GEVP CELESTE,0.3025210084033613,119
2024,CENTRO,HARRODS GATH Y CHAVES,0.5040650406504065,123
2024,CENTRO,HEBRAICA,0.6,5
2024,CENTRO,HURACAN DE SAN JUSTO BLANCO,0.21875,32
2024,CENTRO,IMPERIO BLANCO,0.368,125
2024,CENTRO,IMPERIO NEGRO,0.4,120
2024,CENTRO,INDEPENDIENTE DE ESCOBAR,0.6,5
2024,CENTRO,ITALIANO,0.640625,128
2024,CENTRO,ITALIANO B,0.5483870967741935,124
2024,CENTRO,JOSE HERNANDEZ A,0.5317460317460317,126
2024,CENTRO,JOSE HERNANDEZ B,0.39473684210526316,114
2024,CENTRO,JUVENCIA,0.21238938053097345,113
2024,CENTRO,LIBRE,0.5,8
2024,CENTRO,MACABI,0.7886178861788617,123
2024,CENTRO,NAUTICO BUCHARDO B,0.14,50
2024,CENTRO,NUEVA CHICAGO,0.25892857142857145,112
2024,CENTRO,OBRAS CENTRO,0.765625,64
2024,CENTRO,PEDRO ECHAGUE AMARILLO,0.5142857142857142,105
2024,CENTRO,PEDRO ECHAGUE AZUL,0.546875,64
2024,CENTRO,PINOCHO,0.703125,64
2024,CENTRO,PINOCHO BLANCO,0.8067226890756303,119
2024,CENTRO,PINOCHO VERDE,0.35714285714285715,56
2024,CENTRO,PLATENSE BLANCO,0.40816326530612246,49
2024,CENTRO,PLATENSE MARRON,0.7769230769230769,130
2024,CENTRO,RACING ANEXO,0.47058823529411764,119
2024,CENTRO,SAN FERNANDO BLANCO,0.0,1
2024,CENTRO,SAN LORENZO AZUL,0.5,64
2024,CENTRO,SAN LORENZO ROJO,0.358974358974359,117
2024,CENTRO,U.V.V.ADELINA,0.7142857142857143,7
2024,CENTRO,UNIVERSIDAD DE BUENOS AIRES,0.6209677419354839,124
2024,CENTRO,VELEZ SARSFIELD AZUL,0.5867768595041323,121
2024,CENTRO,VELEZ SARSFIELD BLANCO,0.46875,64
2024,CENTRO,VILLA MITRE,0.23529411764705882,119
2024,CENTRO,YUPANQUI,0.6842105263157895,114
2024,INTERCONFERENCIA,ARGENTINO DE CASTELAR NORTE,0.46774193548387094,62
2024,INTERCONFERENCIA,BERAZATEGUI,0.3333333333333333,60
2024,INTERCONFERENCIA,BOCA JUNIORS AZUL,0.6229508196721312,61
2024,INTERCONFERENCIA,C.A.S.A PADUA A,0.609375,64
2024,INTERCONFERENCIA,CAZA Y PESCA A,0.5,62
2024,INTERCONFERENCIA,CIUDAD DE BUENOS AIRES,0.4262295081967213,61
2024,INTERCONFERENCIA,CLARIDAD,0.5245901639344263,61
2024,INTERCONFERENCIA,CLUB SPORTIVO PILAR,0.47540983606557374,61
2024,INTERCONFERENCIA,CLUB TRES DE FEBRERO BLANCO,0.7333333333333333,60
2024,INTERCONFERENCIA,COMUNICACIONES,0.49206349206349204,63
2024,INTERCONFERENCIA,Club GEI AZUL,0.3898305084745763,59
2024,INTERCONFERENCIA,ESTUDIANTIL PORTEÑO A,0.453125,64
2024,INTERCONFERENCIA,FERROCARRIL OESTE A,0.7878787878787878,66
2024,INTERCONFERENCIA,G.E DE LOMAS DE ZAMORA A,0.3968253968253968,63
2024,INTERCONFERENCIA,GEVP BLANCO,0.5967741935483871,62
2024,INTERCONFERENCIA,INSTITUCION SARMIENTO VERDE,0.5714285714285714,63
2024,INTERCONFERENCIA,LANUS A,0.55,60
2024,INTERCONFERENCIA,LOS INDIOS DE MORENO NEGRO,0.5084745762711864,59
2024,INTERCONFERENCIA,MORON A,0.2711864406779661,59
2024,INTERCONFERENCIA,OBRAS CENTRO,0.9076923076923077,65
2024,INTERCONFERENCIA,OBRAS NORTE,0.0,1
2024,INTERCONFERENCIA,PEDRO ECHAGUE AZUL,0.26785714285714285,56
2024,INTERCONFERENCIA,PINOCHO,0.5079365079365079,63
2024,INTERCONFERENCIA,PRESIDENTE DERQUI,0.5,62
2024,INTERCONFERENCIA,QUILMES A.C.,0.5901639344262295,61
2024,INTERCONFERENCIA,RIVER PLATE,0.288135593220339,59
2024,INTERCONFERENCIA,SAN FERNANDO AZUL,0.3387096774193548,62
2024,INTERCONFERENCIA,SAN LORENZO AZUL,0.4426229508196721,61
2024,INTERCONFERENCIA,SPORTIVO ESCOBAR,0.45161290322580644,62
2024,INTERCONFERENCIA,TRISTAN SUAREZ,0.5238095238095238,63
2024,INTERCONFERENCIA,VARELA JRS,0.43103448275862066,58
2024,INTERCONFERENCIA,VELEZ SARSFIELD BLANCO,0.5245901639344263,61
2024,INTERCONFERENCIA,WILDE SPORTING,0.43548387096774194,62
2024,NORTE,A.F.A.L.P. A,0.0,1
2024,NORTE,ALL BOYS DE SAAVEDRA,0.7333333333333333,45
2024,NORTE,ARQUITECTURA BLANCO,0.38333333333333336,60
2024,NORTE,ATLETICO BOULOGNE,0.368,125
2024,NORTE,ATLETICO BOULOGNE FLEX,0.1,50
2024,NORTE,BANADE,0.4715447154471545,123
2024,NORTE,BANADE AMARILLO,0.5909090909090909,44
2024,NORTE,BANCO NACIÓN,0.5,124
2024,NORTE,BANCO PROVINCIA,0.49206349206349204,126
2024,NORTE,BELLA VISTA,0.4406779661016949,118
2024,NORTE,CAZA Y PESCA A,0.71875,64
2024,NORTE,CAZA Y PESCA B,0.7592592592592593,108
2024,NORTE,CEDEM,0.0,1
2024,NORTE,CENTRO GALICIA,0.2682926829268293,123
2024,NORTE,CIRCULO URQUIZA AZUL,0.0,1
2024,NORTE,CIRCULO URQUIZA BLANCO,0.19791666666666666,96
2024,NORTE,CIUDAD DE BUENOS AIRES,0.4375,64
2024,NORTE,CIUDAD DE BUENOS AIRES B,0.8333333333333334,60
2024,NORTE,CLUB 12 DE OCTUBRE,0.3269230769230769,104
2024,NORTE,CLUB ATLETICO PILAR,0.6212121212121212,132
2024,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,0.7094017094017094,117
2024,NORTE,CLUB SPORTIVO PILAR,0.4375,64
2024,NORTE,CLUB TRES DE FEBRERO AZUL,0.652542372881356,118
2024,NORTE,CLUB TRES DE FEBRERO BLANCO,0.75,64
2024,NORTE,COLEGIALES NEGRO,0.3333333333333333,3
2024,NORTE,COOPERATIVA TORTUGUITAS,0.6890756302521008,119
2024,NORTE,DEFENSORES DE HURLINGHAM VERDE,0.6666666666666666,3
2024,NORTE,DEP. MORON BLANCO,1.0,3
2024,NORTE,DEPORTIVO CROVARA B,0.0,1
2024,NORTE,DEPORTIVO SAN ANDRES,0.17355371900826447,121
2024,NORTE,HEBRAICA,0.49572649572649574,117
2024,NORTE,HURACAN DE SAN JUSTO ROJO,0.5,2
2024,NORTE,INDEPENDIENTE DE ESCOBAR,0.5555555555555556,117
2024,NORTE,JOSE HERNANDEZ B,0.0,3
2024,NORTE,LAS HERAS A,0.23140495867768596,121
2024,NORTE,LAS HERAS B,0.3090909090909091,110
2024,NORTE,LIBRE,1.0,3
2024,NORTE,NAUTICO BUCHARDO A,0.48,125
2024,NORTE,NAUTICO BUCHARDO B,0.4,60
2024,NORTE,NAUTICO HACOAJ AZUL,0.2871287128712871,101
2024,NORTE,NAUTICO HACOAJ BLANCO,0.5669291338582677,127
2024,NORTE,NOLTING,0.0,1
2024,NORTE,OBRAS NORTE,0.7461538461538462,130
2024,NORTE,PINOCHO VERDE,0.5,60
2024,NORTE,PLATENSE BLANCO,0.640625,64
2024,NORTE,PORTEÑO ATLETICO CLUB,0.0,1
2024,NORTE,PRESIDENTE DERQUI,0.578125,64
2024,NORTE,RACING ANEXO,1.0,1
2024,NORTE,RIVER PLATE,0.53125,64
2024,NORTE,SAN FERNANDO AZUL,0.4375,64
2024,NORTE,SAN FERNANDO BLANCO,0.2033898305084746,118
2024,NORTE,SAN LORENZO ROJO,0.0,1
2024,NORTE,SAN MIGUEL,0.5,2
2024,NORTE,SOCIAL BECCAR,0.8153846153846154,130
2024,NORTE,SPORTIVO ESCOBAR,0.53125,64
2024,NORTE,SPORTIVO VILLA BALLESTER,0.43089430894308944,123
2024,NORTE,U.V.V.ADELINA,0.7203389830508474,118
2024,NORTE,UNION FLORIDA,0.4523809523809524,126
2024,NORTE,UNION VECINAL DE MUNRO,0.5039370078740157,127
2024,NORTE,VELEZ SARSFIELD AZUL,1.0,1
2024,NORTE,VICTORIA,0.608,125
2024,NORTE,VICTORIA FLEX,0.43243243243243246,37
2024,NORTE,YUPANQUI,0.3333333333333333,3
2024,OESTE,A.F.A.L.P.  B,0.34615384615384615,26
2024,OESTE,A.F.A.L.P. A,0.5390625,128
2024,OESTE,A.F.A.L.P. B,0.20512820512820512,78
2024,OESTE,ARGENTINO DE CASTELAR CENTRO,0.37344398340248963,241
2024,OESTE,ARGENTINO DE CASTELAR NORTE,0.6875,64
2024,OESTE,C.A.S.A PADUA A,0.640625,64
2024,OESTE,C.A.S.A PADUA B,0.11475409836065574,122
2024,OESTE,CEDEM,0.3951612903225806,124
2024,OESTE,CENTRO ESPAÑOL,0.4827586206896552,116
2024,OESTE,CIUDADELA NORTE,0.37735849056603776,106
2024,OESTE,CLARIDAD,0.4375,64
2024,OESTE,CLUB CEPA,0.5,104
2024,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES,0.6019417475728155,103
2024,OESTE,Club GEI AZUL,0.40625,64
2024,OESTE,Club GEI BLANCO,0.58,100
2024,OESTE,DEFENSORES DE HURLINGHAM  BLANCO,0.36538461538461536,104
2024,OESTE,DEFENSORES DE HURLINGHAM VERDE,0.5118110236220472,127
2024,OESTE,DEFENSORES DE MORENO,0.48695652173913045,115
2024,OESTE,DEFENSORES DE SANTOS LUGARES,0.48148148148148145,108
2024,OESTE,DEP. MORON BLANCO,0.832,125
2024,OESTE,DEP. MORON ROJO,0.41414141414141414,99
2024,OESTE,EL PALOMAR,0.5833333333333334,108
2024,OESTE,EL PORVENIR,0.47959183673469385,98
2024,OESTE,ESTUDIANTIL PORTEÑO A,0.84375,64
2024,OESTE,ESTUDIANTIL PORTEÑO B,0.5798319327731093,119
2024,OESTE,HURACAN DE SAN JUSTO BLANCO,0.2638888888888889,72
2024,OESTE,HURACAN DE SAN JUSTO ROJO,0.5555555555555556,126
2024,OESTE,INSTITUCION SARMIENTO BLANCO,0.6293103448275862,116
2024,OESTE,INSTITUCION SARMIENTO VERDE,0.765625,64
2024,OESTE,ITALIANO DE JOSE C PAZ,0.42857142857142855,112
2024,OESTE,LEANDRO N ALEM,0.5967741935483871,124
2024,OESTE,LIBRE,0.75,4
2024,OESTE,LOS INDIOS DE MORENO BLANCO,0.5396825396825397,126
2024,OESTE,LOS INDIOS DE MORENO NEGRO,0.5625,64
2024,OESTE,MIDLAND,0.5581395348837209,129
2024,OESTE,MORON A,0.640625,64
2024,OESTE,MORON B,0.59,100
2024,OESTE,MUNICIPALIDAD DE HURLINGHAM,0.2708333333333333,48
2024,OESTE,NOLTING,0.4112903225806452,124
2024,OESTE,PASO DEL REY,0.6949152542372882,59
2024,OESTE,PORTEÑO ATLETICO CLUB,0.47580645161290325,124
2024,OESTE,RAMOS MEJIA LTC,0.3983739837398374,123
2024,OESTE,SAN MIGUEL,0.8031496062992126,127
2024,OESTE,SAN MIGUEL BLANCO,0.4019607843137255,102
2024,OESTE,SITAS,0.5607476635514018,107
2024,OESTE,SOCIEDAD ATLETICA PABELLON ARGENTINO,0.17117117117117117,111
2024,OESTE,SPORTIVO HAEDO,0.7884615384615384,52
2024,OESTE,UNITARIOS DE MARCOS PAZ,0.45217391304347826,115
2024,OESTE,UNLAM A,0.49056603773584906,106
2024,SUR,ARGENTINO DE QUILMES,0.3884297520661157,121
2024,SUR,BERAZATEGUI,0.34375,64
2024,SUR,BOCA JUNIORS AMARILLO,0.75,64
2024,SUR,BOCA JUNIORS AZUL,0.78125,64
2024,SUR,BURZACO FC A,0.6328125,128
2024,SUR,BURZACO FC B,0.2608695652173913,115
2024,SUR,CAÑUELAS FC,0.640625,128
2024,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,0.3629032258064516,124
2024,SUR,CLUB  JUVENTUD  UNIDA  DE LAVALLOL - FLEX,0.30952380952380953,42
2024,SUR,CLUB  SOCIAL  ALEJANDRO  KORN,0.71875,128
2024,SUR,CLUB  SOCIAL Y  DEPORTIVO TAMBEROS UNIDOS,0.4915254237288136,118
2024,SUR,CLUB ATLETICO BERNAL,0.3709677419354839,124
2024,SUR,CLUB ATLETICO PAMPERO,0.448,125
2024,SUR,CLUB EL FOGON,0.2682926829268293,123
2024,SUR,CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL,0.6287878787878788,132
2024,SUR,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,0.125,56
2024,SUR,CLUB SOCIAL EZEIZA,0.6640625,128
2024,SUR,COLON FC,0.29838709677419356,124
2024,SUR,COOPERARIOS,0.26666666666666666,120
2024,SUR,COUNTRY BANFIELD,0.8692307692307693,130
2024,SUR,COUNTRY BANFIELD flex,0.2982456140350877,57
2024,SUR,DEFENSORES DE BANFIELD,0.48,125
2024,SUR,DEFENSORES DE GLEW,0.1721311475409836,122
2024,SUR,G.E DE LOMAS DE ZAMORA A,0.734375,64
2024,SUR,G.E DE LOMAS DE ZAMORA B,0.464,125
2024,SUR,GUILLON BASQUET,0.6111111111111112,126
2024,SUR,INDEPENDIENTE,0.37398373983739835,123
2024,SUR,INDEPENDIENTE DE BURZACO,0.6484375,128
2024,SUR,JUVENTUD UNIDA,0.6614173228346457,127
2024,SUR,LA UNION,0.45217391304347826,115
2024,SUR,LANUS A,0.78125,64
2024,SUR,LANUS B,0.5,126
2024,SUR,LOBOS  ATHLETIC  CLUB,0.488,125
2024,SUR,LOS ANDES,0.35772357723577236,123
2024,SUR,LUZ Y ARTE,0.488,125
2024,SUR,MONTE GRANDE,0.6258992805755396,139
2024,SUR,MONTE GRANDE FLEX,0.6428571428571429,14
2024,SUR,MORENO DE QUILMES,0.5040650406504065,123
2024,SUR,MUNICIPALIDAD DE AVELLANEDA,0.35772357723577236,123
2024,SUR,OLIMPO,0.4015748031496063,127
2024,SUR,OLIMPO Flex,0.2,10
2024,SUR,OLIMPO flex,0.06818181818181818,44
2024,SUR,QUILMES A.C.,0.609375,64
2024,SUR,RACING CLUB,0.4126984126984127,126
2024,SUR,SOCIAL LANUS,0.7024793388429752,121
2024,SUR,SPORTIVO ALSINA,0.6535433070866141,127
2024,SUR,TALLERES,0.3140495867768595,121
2024,SUR,TAPONAZO  FUTBOL CLUB,0.4067796610169492,118
2024,SUR,TEMPERLEY,0.5078125,128
2024,SUR,TRISTAN SUAREZ,0.484375,64
2024,SUR,VARELA JRS,0.34375,64
2024,SUR,VILLA ESPAÑA,0.6935483870967742,124
2024,SUR,VILLEGAS BASQUET,0.8,130
2024,SUR,WILDE SPORTING,0.578125,64
