anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,diferencia,ganador,perdedor,is_forfeit,age_group,genero
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,8,8/9/2019,LOS ANDES,51,DEFENSORES DE MORENO A,34,17,LOS ANDES,DEFENSORES DE MORENO A,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,8,8/9/2019,TALLERES,38,SIERO BIBLIOTECA,25,13,TALLERES,SIERO BIBLIOTECA,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,9,15/9/2019,DEFENSORES DE MORENO A,30,SIERO BIBLIOTECA,38,8,SIERO BIBLIOTECA,DEFENSORES DE MORENO A,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,9,15/9/2019,MUNICIPALIDAD DE AVELLANEDA,25,TALLERES,31,6,TALLERES,MUNICIPALIDAD DE AVELLANEDA,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,9,15/9/2019,LOS ANDES,52,BURZACO FC B,29,23,LOS ANDES,BURZACO FC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,10,22/9/2019,BURZACO FC B,26,DEFENSORES DE MORENO A,37,11,DEFENSORES DE MORENO A,BURZACO FC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,10,22/9/2019,TALLERES,23,LOS ANDES,14,9,TALLERES,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,3,SUR,UNICO,10,22/9/2019,SIERO BIBLIOTECA,48,MUNICIPALIDAD DE AVELLANEDA,51,3,MUNICIPALIDAD DE AVELLANEDA,SIERO BIBLIOTECA,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,1,30/6/2019,COLON FC,20,MORENO DE QUILMES,0,20,COLON FC,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,1,30/6/2019,DEFENSORES DE BANFIELD,20,BOCA JUNIORS B,40,20,BOCA JUNIORS B,DEFENSORES DE BANFIELD,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,2,14/7/2019,BOCA JUNIORS B,60,COLON FC,39,21,BOCA JUNIORS B,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,2,14/7/2019,MORENO DE QUILMES,0,DEFENSORES DE GLEW,20,20,DEFENSORES DE GLEW,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,3,21/7/2019,DEFENSORES DE GLEW,45,BOCA JUNIORS B,36,9,DEFENSORES DE GLEW,BOCA JUNIORS B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,3,21/7/2019,COLON FC,49,DEFENSORES DE BANFIELD,30,19,COLON FC,DEFENSORES DE BANFIELD,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,4,11/8/2019,DEFENSORES DE BANFIELD,27,DEFENSORES DE GLEW,59,32,DEFENSORES DE GLEW,DEFENSORES DE BANFIELD,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,4,11/8/2019,BOCA JUNIORS B,69,MORENO DE QUILMES,25,44,BOCA JUNIORS B,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,5,18/8/2019,MORENO DE QUILMES,0,DEFENSORES DE BANFIELD,20,20,DEFENSORES DE BANFIELD,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,5,18/8/2019,DEFENSORES DE GLEW,63,COLON FC,35,28,DEFENSORES DE GLEW,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,6,25/8/2019,MORENO DE QUILMES,18,COLON FC,45,27,COLON FC,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,6,25/8/2019,BOCA JUNIORS B,59,DEFENSORES DE BANFIELD,21,38,BOCA JUNIORS B,DEFENSORES DE BANFIELD,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,7,1/9/2019,COLON FC,36,BOCA JUNIORS B,62,26,BOCA JUNIORS B,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,7,1/9/2019,DEFENSORES DE GLEW,20,MORENO DE QUILMES,0,20,DEFENSORES DE GLEW,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,8,8/9/2019,BOCA JUNIORS B,46,DEFENSORES DE GLEW,33,13,BOCA JUNIORS B,DEFENSORES DE GLEW,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,8,8/9/2019,DEFENSORES DE BANFIELD,20,COLON FC,42,22,COLON FC,DEFENSORES DE BANFIELD,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,9,15/9/2019,DEFENSORES DE GLEW,20,DEFENSORES DE BANFIELD,0,20,DEFENSORES DE GLEW,DEFENSORES DE BANFIELD,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,9,15/9/2019,MORENO DE QUILMES,10,BOCA JUNIORS B,39,29,BOCA JUNIORS B,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,10,22/9/2019,DEFENSORES DE BANFIELD,20,MORENO DE QUILMES,0,20,DEFENSORES DE BANFIELD,MORENO DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,A,10,22/9/2019,COLON FC,54,DEFENSORES DE GLEW,61,7,DEFENSORES DE GLEW,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,1,30/6/2019,COOPERARIOS DE QUILMES,61,VILLEGAS BASQUET,27,34,COOPERARIOS DE QUILMES,VILLEGAS BASQUET,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,1,30/6/2019,VILLA IDEAL,1,G.E DE LOMAS DE ZAMORA B,1,0,VILLA IDEAL,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,2,14/7/2019,G.E DE LOMAS DE ZAMORA B,0,COOPERARIOS DE QUILMES,20,20,COOPERARIOS DE QUILMES,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,2,14/7/2019,VILLEGAS BASQUET,29,OLIMPO,81,52,OLIMPO,VILLEGAS BASQUET,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,3,21/7/2019,OLIMPO,20,G.E DE LOMAS DE ZAMORA B,0,20,OLIMPO,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,3,21/7/2019,COOPERARIOS DE QUILMES,74,VILLA IDEAL,14,60,COOPERARIOS DE QUILMES,VILLA IDEAL,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,4,11/8/2019,VILLA IDEAL,0,OLIMPO,20,20,OLIMPO,VILLA IDEAL,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,5,18/8/2019,VILLEGAS BASQUET,20,VILLA IDEAL,0,20,VILLEGAS BASQUET,VILLA IDEAL,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,5,18/8/2019,OLIMPO,47,COOPERARIOS DE QUILMES,45,2,OLIMPO,COOPERARIOS DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,6,25/8/2019,VILLEGAS BASQUET,28,COOPERARIOS DE QUILMES,68,40,COOPERARIOS DE QUILMES,VILLEGAS BASQUET,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,6,25/8/2019,G.E DE LOMAS DE ZAMORA B,21,VILLA IDEAL,48,27,VILLA IDEAL,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,7,1/9/2019,COOPERARIOS DE QUILMES,20,G.E DE LOMAS DE ZAMORA B,0,20,COOPERARIOS DE QUILMES,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,7,1/9/2019,OLIMPO,84,VILLEGAS BASQUET,23,61,OLIMPO,VILLEGAS BASQUET,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,8,8/9/2019,G.E DE LOMAS DE ZAMORA B,0,OLIMPO,20,20,OLIMPO,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,8,8/9/2019,VILLA IDEAL,16,COOPERARIOS DE QUILMES,66,50,COOPERARIOS DE QUILMES,VILLA IDEAL,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,9,15/9/2019,OLIMPO,20,VILLA IDEAL,0,20,OLIMPO,VILLA IDEAL,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,9,15/9/2019,VILLEGAS BASQUET,62,G.E DE LOMAS DE ZAMORA B,22,40,VILLEGAS BASQUET,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,10,22/9/2019,VILLA IDEAL,1,VILLEGAS BASQUET,1,0,VILLA IDEAL,VILLEGAS BASQUET,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,10,22/9/2019,COOPERARIOS DE QUILMES,30,OLIMPO,41,11,OLIMPO,COOPERARIOS DE QUILMES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,1,30/6/2019,ITALIANO DE JOSE C PAZ,20,RAMOS MEJIA LTC B,0,20,ITALIANO DE JOSE C PAZ,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,1,30/6/2019,DEPORTIVO MORON A,54,ARGENTINO DE CASTELAR B,19,35,DEPORTIVO MORON A,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,1,30/6/2019,MORON B,37,C.A.S.A PADUA B,28,9,MORON B,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,1,30/6/2019,GEI B,0,ALTE. BROWN,20,20,ALTE. BROWN,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,2,14/7/2019,GEI B,0,ITALIANO DE JOSE C PAZ,20,20,ITALIANO DE JOSE C PAZ,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,2,14/7/2019,ALTE. BROWN,57,MORON B,37,20,ALTE. BROWN,MORON B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,2,14/7/2019,C.A.S.A PADUA B,26,DEPORTIVO MORON A,52,26,DEPORTIVO MORON A,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,2,14/7/2019,ARGENTINO DE CASTELAR B,20,RAMOS MEJIA LTC B,0,20,ARGENTINO DE CASTELAR B,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,3,21/7/2019,ITALIANO DE JOSE C PAZ,35,ARGENTINO DE CASTELAR B,13,22,ITALIANO DE JOSE C PAZ,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,3,21/7/2019,RAMOS MEJIA LTC B,27,C.A.S.A PADUA B,22,5,RAMOS MEJIA LTC B,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,3,21/7/2019,DEPORTIVO MORON A,36,ALTE. BROWN,40,4,ALTE. BROWN,DEPORTIVO MORON A,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,3,21/7/2019,MORON B,58,GEI B,18,40,MORON B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,4,11/8/2019,MORON B,26,ITALIANO DE JOSE C PAZ,63,37,ITALIANO DE JOSE C PAZ,MORON B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,4,11/8/2019,GEI B,14,DEPORTIVO MORON A,51,37,DEPORTIVO MORON A,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,4,11/8/2019,ALTE. BROWN,80,RAMOS MEJIA LTC B,9,71,ALTE. BROWN,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,4,11/8/2019,C.A.S.A PADUA B,20,ARGENTINO DE CASTELAR B,0,20,C.A.S.A PADUA B,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,5,18/8/2019,ITALIANO DE JOSE C PAZ,54,C.A.S.A PADUA B,16,38,ITALIANO DE JOSE C PAZ,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,5,18/8/2019,ARGENTINO DE CASTELAR B,16,ALTE. BROWN,61,45,ALTE. BROWN,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,5,18/8/2019,RAMOS MEJIA LTC B,1,GEI B,1,0,RAMOS MEJIA LTC B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,5,18/8/2019,DEPORTIVO MORON A,66,MORON B,15,51,DEPORTIVO MORON A,MORON B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,6,25/8/2019,ITALIANO DE JOSE C PAZ,44,DEPORTIVO MORON A,53,9,DEPORTIVO MORON A,ITALIANO DE JOSE C PAZ,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,6,25/8/2019,MORON B,42,RAMOS MEJIA LTC B,31,11,MORON B,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,6,25/8/2019,GEI B,18,ARGENTINO DE CASTELAR B,38,20,ARGENTINO DE CASTELAR B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,6,25/8/2019,ALTE. BROWN,92,C.A.S.A PADUA B,30,62,ALTE. BROWN,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,7,1/9/2019,ITALIANO DE JOSE C PAZ,46,ALTE. BROWN,37,9,ITALIANO DE JOSE C PAZ,ALTE. BROWN,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,7,1/9/2019,C.A.S.A PADUA B,49,GEI B,13,36,C.A.S.A PADUA B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,7,1/9/2019,ARGENTINO DE CASTELAR B,20,MORON B,0,20,ARGENTINO DE CASTELAR B,MORON B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,7,1/9/2019,RAMOS MEJIA LTC B,27,DEPORTIVO MORON A,92,65,DEPORTIVO MORON A,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,8,8/9/2019,RAMOS MEJIA LTC B,0,ITALIANO DE JOSE C PAZ,20,20,ITALIANO DE JOSE C PAZ,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,8,8/9/2019,ARGENTINO DE CASTELAR B,19,DEPORTIVO MORON A,60,41,DEPORTIVO MORON A,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,8,8/9/2019,C.A.S.A PADUA B,30,MORON B,47,17,MORON B,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,8,8/9/2019,ALTE. BROWN,82,GEI B,6,76,ALTE. BROWN,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,9,15/9/2019,ITALIANO DE JOSE C PAZ,20,GEI B,0,20,ITALIANO DE JOSE C PAZ,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,9,15/9/2019,MORON B,41,ALTE. BROWN,53,12,ALTE. BROWN,MORON B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,9,15/9/2019,DEPORTIVO MORON A,50,C.A.S.A PADUA B,19,31,DEPORTIVO MORON A,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,9,15/9/2019,RAMOS MEJIA LTC B,28,ARGENTINO DE CASTELAR B,47,19,ARGENTINO DE CASTELAR B,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,10,22/9/2019,ARGENTINO DE CASTELAR B,14,ITALIANO DE JOSE C PAZ,38,24,ITALIANO DE JOSE C PAZ,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,10,22/9/2019,C.A.S.A PADUA B,20,RAMOS MEJIA LTC B,0,20,C.A.S.A PADUA B,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,10,22/9/2019,ALTE. BROWN,51,DEPORTIVO MORON A,43,8,ALTE. BROWN,DEPORTIVO MORON A,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,10,22/9/2019,GEI B,0,MORON B,20,20,MORON B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,11,29/9/2019,ITALIANO DE JOSE C PAZ,20,MORON B,0,20,ITALIANO DE JOSE C PAZ,MORON B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,11,29/9/2019,DEPORTIVO MORON A,20,GEI B,0,20,DEPORTIVO MORON A,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,11,29/9/2019,RAMOS MEJIA LTC B,18,ALTE. BROWN,75,57,ALTE. BROWN,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,11,29/9/2019,ARGENTINO DE CASTELAR B,29,C.A.S.A PADUA B,22,7,ARGENTINO DE CASTELAR B,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,12,6/10/2019,C.A.S.A PADUA B,20,ITALIANO DE JOSE C PAZ,59,39,ITALIANO DE JOSE C PAZ,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,12,6/10/2019,ALTE. BROWN,20,ARGENTINO DE CASTELAR B,0,20,ALTE. BROWN,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,12,6/10/2019,GEI B,0,RAMOS MEJIA LTC B,20,20,RAMOS MEJIA LTC B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,12,6/10/2019,MORON B,23,DEPORTIVO MORON A,76,53,DEPORTIVO MORON A,MORON B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,13,20/10/2019,DEPORTIVO MORON A,37,ITALIANO DE JOSE C PAZ,50,13,ITALIANO DE JOSE C PAZ,DEPORTIVO MORON A,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,13,20/10/2019,RAMOS MEJIA LTC B,40,MORON B,41,1,MORON B,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,13,20/10/2019,ARGENTINO DE CASTELAR B,20,GEI B,0,20,ARGENTINO DE CASTELAR B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,13,20/10/2019,C.A.S.A PADUA B,16,ALTE. BROWN,80,64,ALTE. BROWN,C.A.S.A PADUA B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,14,10/11/2019,ALTE. BROWN,65,ITALIANO DE JOSE C PAZ,34,31,ALTE. BROWN,ITALIANO DE JOSE C PAZ,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,14,10/11/2019,GEI B,20,C.A.S.A PADUA B,31,11,C.A.S.A PADUA B,GEI B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,14,10/11/2019,MORON B,38,ARGENTINO DE CASTELAR B,34,4,MORON B,ARGENTINO DE CASTELAR B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,A,14,10/11/2019,DEPORTIVO MORON A,96,RAMOS MEJIA LTC B,23,73,DEPORTIVO MORON A,RAMOS MEJIA LTC B,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,1,30/6/2019,EL PALOMAR,53,DEFENSORES DE SANTOS LUGARES,31,22,EL PALOMAR,DEFENSORES DE SANTOS LUGARES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,1,30/6/2019,CEDEM,67,ALTUBE,25,42,CEDEM,ALTUBE,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,1,30/6/2019,CENTRO ESPAÑOL,46,SITAS,56,10,SITAS,CENTRO ESPAÑOL,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,2,14/7/2019,CENTRO ESPAÑOL,47,HURACAN DE SAN JUSTO BLANCO,24,23,CENTRO ESPAÑOL,HURACAN DE SAN JUSTO BLANCO,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,2,14/7/2019,SITAS,0,CEDEM,20,20,CEDEM,SITAS,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,2,14/7/2019,EL PALOMAR,42,ALTUBE,34,8,EL PALOMAR,ALTUBE,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,3,21/7/2019,HURACAN DE SAN JUSTO BLANCO,20,DEFENSORES DE SANTOS LUGARES,0,20,HURACAN DE SAN JUSTO BLANCO,DEFENSORES DE SANTOS LUGARES,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,3,21/7/2019,EL PALOMAR,20,SITAS,0,20,EL PALOMAR,SITAS,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,3,21/7/2019,CEDEM,20,CENTRO ESPAÑOL,0,20,CEDEM,CENTRO ESPAÑOL,False,INFANTILES MASCULINO,MASCULINO
2019,INFANTILES MASCULINO,Fase Regular,2da Fase,2,OESTE,B,4,11/8/2019,CEDEM,78,HURACAN DE SAN JUSTO BLANCO,9,69,CEDEM,HURACAN DE SAN JUSTO BLANCO,False,INFANTILES MASCULINO,MASCULINO
