anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,BP_LOCAL,BP_VISITA,ORP_LOCAL,ORP_VISITA,peso_nivel,peso_anio,peso_ronda,peso_fase,LocalSuma,VisitaSuma
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,6,14/8/2022,DEFENSORES DE HURLINGHAM VERDE,51,DEP. MORON BLANCO,52,350,650,85.5,24.0,1.0,0.5,2,0.65,283.075,438.1
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,6,14/8/2022,LEANDRO N ALEM,38,MIDLAND,75,250,750,-3.0,73.5,1.0,0.5,2,0.65,160.55,535.275
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,7,28/8/2022,CLARIDAD,77,LEANDRO N ALEM,52,750,250,73.5,40.5,1.0,0.5,2,0.65,535.275,188.82500000000002
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,7,28/8/2022,MIDLAND,63,DEFENSORES DE HURLINGHAM VERDE,40,750,250,24.0,-3.0,1.0,0.5,2,0.65,503.1,160.55
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,7,28/8/2022,DEP. MORON BLANCO,48,HURACAN DE SAN JUSTO ROJO,66,300,700,114.0,85.5,1.0,0.5,2,0.65,269.1,510.57500000000005
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,7,28/8/2022,CLUB GEI AZUL,52,ESTUDIANTIL PORTEÑO A,54,350,650,145.5,66.0,1.0,0.5,2,0.65,322.075,465.40000000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,8,4/9/2022,CLUB GEI AZUL,60,CLARIDAD,37,750,250,40.5,66.0,1.0,0.5,2,0.65,513.825,205.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,8,4/9/2022,DEP. MORON BLANCO,17,ESTUDIANTIL PORTEÑO A,87,250,750,145.5,85.5,1.0,0.5,2,0.65,257.075,543.075
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,8,4/9/2022,MIDLAND,33,HURACAN DE SAN JUSTO ROJO,39,350,650,114.0,-3.0,1.0,0.5,2,0.65,301.6,420.55
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,8,4/9/2022,LEANDRO N ALEM,47,DEFENSORES DE HURLINGHAM VERDE,44,650,350,24.0,73.5,1.0,0.5,2,0.65,438.1,275.27500000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,9,11/9/2022,CLARIDAD,64,DEFENSORES DE HURLINGHAM VERDE,38,750,250,24.0,40.5,1.0,0.5,2,0.65,503.1,188.82500000000002
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,9,11/9/2022,HURACAN DE SAN JUSTO ROJO,65,LEANDRO N ALEM,38,750,250,73.5,114.0,1.0,0.5,2,0.65,535.275,236.6
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,9,11/9/2022,ESTUDIANTIL PORTEÑO A,80,MIDLAND,45,750,250,-3.0,145.5,1.0,0.5,2,0.65,485.55,257.075
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,9,11/9/2022,CLUB GEI AZUL,86,DEP. MORON BLANCO,21,750,250,85.5,66.0,1.0,0.5,2,0.65,543.075,205.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,10,18/9/2022,DEP. MORON BLANCO,0,CLARIDAD,20,0,700,40.5,85.5,1.0,0.5,2,0.65,26.325,510.57500000000005
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,10,18/9/2022,CLUB GEI AZUL,64,MIDLAND,27,750,250,-3.0,66.0,1.0,0.5,2,0.65,485.55,205.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,10,18/9/2022,LEANDRO N ALEM,21,ESTUDIANTIL PORTEÑO A,77,250,750,145.5,73.5,1.0,0.5,2,0.65,257.075,535.275
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,10,18/9/2022,DEFENSORES DE HURLINGHAM VERDE,53,HURACAN DE SAN JUSTO ROJO,63,300,700,114.0,24.0,1.0,0.5,2,0.65,269.1,470.6
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,11,25/9/2022,CLARIDAD,62,HURACAN DE SAN JUSTO ROJO,51,700,300,114.0,40.5,1.0,0.5,2,0.65,529.1,221.32500000000002
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,11,25/9/2022,ESTUDIANTIL PORTEÑO A,109,DEFENSORES DE HURLINGHAM VERDE,36,750,250,24.0,145.5,1.0,0.5,2,0.65,503.1,257.075
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,11,25/9/2022,CLUB GEI AZUL,70,LEANDRO N ALEM,22,750,250,73.5,66.0,1.0,0.5,2,0.65,535.275,205.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,11,25/9/2022,DEP. MORON BLANCO,34,MIDLAND,60,250,750,-3.0,85.5,1.0,0.5,2,0.65,160.55,543.075
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,12,2/10/2022,MIDLAND,61,CLARIDAD,47,700,300,40.5,-3.0,1.0,0.5,2,0.65,481.325,193.05
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,12,2/10/2022,LEANDRO N ALEM,53,DEP. MORON BLANCO,48,650,350,85.5,73.5,1.0,0.5,2,0.65,478.075,275.27500000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,12,2/10/2022,DEFENSORES DE HURLINGHAM VERDE,21,CLUB GEI AZUL,95,250,750,66.0,24.0,1.0,0.5,2,0.65,205.4,503.1
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,12,2/10/2022,HURACAN DE SAN JUSTO ROJO,41,ESTUDIANTIL PORTEÑO A,73,250,750,145.5,114.0,1.0,0.5,2,0.65,257.075,561.6
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,13,23/10/2022,CLARIDAD,20,ESTUDIANTIL PORTEÑO A,82,250,750,145.5,40.5,1.0,0.5,2,0.65,257.075,513.825
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,13,23/10/2022,CLUB GEI AZUL,77,HURACAN DE SAN JUSTO ROJO,50,750,250,114.0,66.0,1.0,0.5,2,0.65,561.6,205.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,13,23/10/2022,DEP. MORON BLANCO,48,DEFENSORES DE HURLINGHAM VERDE,49,350,650,24.0,85.5,1.0,0.5,2,0.65,243.1,478.075
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,13,23/10/2022,MIDLAND,53,LEANDRO N ALEM,49,650,350,73.5,-3.0,1.0,0.5,2,0.65,470.27500000000003,225.55
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,14,6/11/2022,LEANDRO N ALEM,0,CLARIDAD,20,0,700,40.5,73.5,1.0,0.5,2,0.65,26.325,502.77500000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,14,6/11/2022,DEFENSORES DE HURLINGHAM VERDE,56,MIDLAND,63,350,650,-3.0,24.0,1.0,0.5,2,0.65,225.55,438.1
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,14,6/11/2022,HURACAN DE SAN JUSTO ROJO,20,DEP. MORON BLANCO,0,700,0,85.5,114.0,1.0,0.5,2,0.65,510.57500000000005,74.10000000000001
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,A,14,6/11/2022,ESTUDIANTIL PORTEÑO A,58,CLUB GEI AZUL,65,350,650,66.0,145.5,1.0,0.5,2,0.65,270.40000000000003,517.075
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,1,26/6/2022,LOS INDIOS DE MORENO BLANCO,31,CEDEM,62,250,750,43.5,19.5,1.0,0.5,2,0.65,190.775,500.175
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,1,26/6/2022,MORON A,40,A.F.A.L.P. A,60,250,750,141.0,126.0,1.0,0.5,2,0.65,254.15,569.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,1,26/6/2022,UNITARIOS DE MARCOS PAZ,44,ESTUDIANTIL PORTEÑO B,42,650,350,49.5,69.0,1.0,0.5,2,0.65,454.675,272.35
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,1,26/6/2022,RAMOS MEJIA LTC,26,PRESIDENTE DERQUI,81,250,750,-142.5,111.0,1.0,0.5,2,0.65,69.875,559.65
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,2,3/7/2022,RAMOS MEJIA LTC,66,LOS INDIOS DE MORENO BLANCO,35,750,250,19.5,111.0,1.0,0.5,2,0.65,500.175,234.65
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,2,3/7/2022,PRESIDENTE DERQUI,20,UNITARIOS DE MARCOS PAZ,0,700,0,69.0,-142.5,1.0,0.5,2,0.65,499.85,-92.625
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,2,3/7/2022,ESTUDIANTIL PORTEÑO B,46,MORON A,61,300,700,126.0,49.5,1.0,0.5,2,0.65,276.90000000000003,487.175
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,2,3/7/2022,A.F.A.L.P. A,58,CEDEM,40,700,300,43.5,141.0,1.0,0.5,2,0.65,483.27500000000003,286.65000000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,3,10/7/2022,LOS INDIOS DE MORENO BLANCO,15,A.F.A.L.P. A,76,250,750,141.0,19.5,1.0,0.5,2,0.65,254.15,500.175
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,3,10/7/2022,CEDEM,73,ESTUDIANTIL PORTEÑO B,40,750,250,49.5,43.5,1.0,0.5,2,0.65,519.6750000000001,190.775
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,3,10/7/2022,MORON A,69,PRESIDENTE DERQUI,50,700,300,-142.5,126.0,1.0,0.5,2,0.65,362.375,276.90000000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,3,10/7/2022,UNITARIOS DE MARCOS PAZ,0,RAMOS MEJIA LTC,20,0,700,111.0,69.0,1.0,0.5,2,0.65,72.15,499.85
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,4,17/7/2022,UNITARIOS DE MARCOS PAZ,65,LOS INDIOS DE MORENO BLANCO,15,750,250,19.5,69.0,1.0,0.5,2,0.65,500.175,207.35
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,4,17/7/2022,RAMOS MEJIA LTC,35,MORON A,68,250,750,126.0,111.0,1.0,0.5,2,0.65,244.4,559.65
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,4,17/7/2022,CEDEM,48,PRESIDENTE DERQUI,60,300,700,-142.5,43.5,1.0,0.5,2,0.65,102.375,483.27500000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,4,17/7/2022,ESTUDIANTIL PORTEÑO B,25,A.F.A.L.P. A,77,250,750,141.0,49.5,1.0,0.5,2,0.65,254.15,519.6750000000001
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,5,7/8/2022,LOS INDIOS DE MORENO BLANCO,22,ESTUDIANTIL PORTEÑO B,49,250,750,49.5,19.5,1.0,0.5,2,0.65,194.675,500.175
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,5,7/8/2022,A.F.A.L.P. A,43,PRESIDENTE DERQUI,53,300,700,-142.5,141.0,1.0,0.5,2,0.65,102.375,546.65
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,5,7/8/2022,CEDEM,43,RAMOS MEJIA LTC,57,300,700,111.0,43.5,1.0,0.5,2,0.65,267.15000000000003,483.27500000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,5,7/8/2022,MORON A,59,UNITARIOS DE MARCOS PAZ,26,750,250,69.0,126.0,1.0,0.5,2,0.65,532.35,244.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,6,14/8/2022,MORON A,84,LOS INDIOS DE MORENO BLANCO,11,750,250,19.5,126.0,1.0,0.5,2,0.65,500.175,244.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,6,14/8/2022,UNITARIOS DE MARCOS PAZ,39,CEDEM,41,350,650,43.5,69.0,1.0,0.5,2,0.65,255.775,467.35
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,6,14/8/2022,RAMOS MEJIA LTC,34,A.F.A.L.P. A,53,300,700,141.0,111.0,1.0,0.5,2,0.65,286.65000000000003,527.15
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,6,14/8/2022,PRESIDENTE DERQUI,71,ESTUDIANTIL PORTEÑO B,22,750,250,49.5,-142.5,1.0,0.5,2,0.65,519.6750000000001,69.875
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,7,28/8/2022,LOS INDIOS DE MORENO BLANCO,0,PRESIDENTE DERQUI,20,0,700,-142.5,19.5,1.0,0.5,2,0.65,-92.625,467.675
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,7,28/8/2022,RAMOS MEJIA LTC,69,ESTUDIANTIL PORTEÑO B,57,700,300,49.5,111.0,1.0,0.5,2,0.65,487.175,267.15000000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,7,28/8/2022,A.F.A.L.P. A,66,UNITARIOS DE MARCOS PAZ,34,750,250,69.0,141.0,1.0,0.5,2,0.65,532.35,254.15
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,7,28/8/2022,CEDEM,23,MORON A,45,250,750,126.0,43.5,1.0,0.5,2,0.65,244.4,515.775
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,8,4/9/2022,CEDEM,20,LOS INDIOS DE MORENO BLANCO,0,700,0,19.5,43.5,1.0,0.5,2,0.65,467.675,28.275000000000002
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,8,4/9/2022,A.F.A.L.P. A,28,MORON A,50,250,750,126.0,141.0,1.0,0.5,2,0.65,244.4,579.15
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,8,4/9/2022,ESTUDIANTIL PORTEÑO B,50,UNITARIOS DE MARCOS PAZ,57,350,650,69.0,49.5,1.0,0.5,2,0.65,272.35,454.675
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,8,4/9/2022,PRESIDENTE DERQUI,75,RAMOS MEJIA LTC,34,750,250,111.0,-142.5,1.0,0.5,2,0.65,559.65,69.875
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,9,11/9/2022,LOS INDIOS DE MORENO BLANCO,0,RAMOS MEJIA LTC,20,0,700,111.0,19.5,1.0,0.5,2,0.65,72.15,467.675
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,9,11/9/2022,UNITARIOS DE MARCOS PAZ,36,PRESIDENTE DERQUI,53,300,700,-142.5,69.0,1.0,0.5,2,0.65,102.375,499.85
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,9,11/9/2022,MORON A,74,ESTUDIANTIL PORTEÑO B,25,750,250,49.5,126.0,1.0,0.5,2,0.65,519.6750000000001,244.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,9,11/9/2022,CEDEM,31,A.F.A.L.P. A,72,250,750,141.0,43.5,1.0,0.5,2,0.65,254.15,515.775
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,10,18/9/2022,A.F.A.L.P. A,20,LOS INDIOS DE MORENO BLANCO,0,700,0,19.5,141.0,1.0,0.5,2,0.65,467.675,91.65
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,10,18/9/2022,ESTUDIANTIL PORTEÑO B,40,CEDEM,51,300,700,43.5,49.5,1.0,0.5,2,0.65,223.275,487.175
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,10,18/9/2022,PRESIDENTE DERQUI,36,MORON A,41,350,650,126.0,-142.5,1.0,0.5,2,0.65,309.40000000000003,329.875
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,10,18/9/2022,RAMOS MEJIA LTC,54,UNITARIOS DE MARCOS PAZ,43,700,300,69.0,111.0,1.0,0.5,2,0.65,499.85,267.15000000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,11,25/9/2022,LOS INDIOS DE MORENO BLANCO,0,UNITARIOS DE MARCOS PAZ,20,0,700,69.0,19.5,1.0,0.5,2,0.65,44.85,467.675
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,11,25/9/2022,MORON A,58,RAMOS MEJIA LTC,30,750,250,111.0,126.0,1.0,0.5,2,0.65,559.65,244.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,11,25/9/2022,PRESIDENTE DERQUI,62,CEDEM,18,750,250,43.5,-142.5,1.0,0.5,2,0.65,515.775,69.875
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,11,25/9/2022,A.F.A.L.P. A,72,ESTUDIANTIL PORTEÑO B,24,750,250,49.5,141.0,1.0,0.5,2,0.65,519.6750000000001,254.15
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,12,2/10/2022,ESTUDIANTIL PORTEÑO B,20,LOS INDIOS DE MORENO BLANCO,0,700,0,19.5,49.5,1.0,0.5,2,0.65,467.675,32.175000000000004
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,12,2/10/2022,PRESIDENTE DERQUI,54,A.F.A.L.P. A,53,650,350,141.0,-142.5,1.0,0.5,2,0.65,514.15,134.875
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,12,2/10/2022,RAMOS MEJIA LTC,37,CEDEM,34,650,350,43.5,111.0,1.0,0.5,2,0.65,450.77500000000003,299.65000000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,12,2/10/2022,UNITARIOS DE MARCOS PAZ,39,MORON A,74,250,750,126.0,69.0,1.0,0.5,2,0.65,244.4,532.35
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,13,23/10/2022,LOS INDIOS DE MORENO BLANCO,0,MORON A,20,0,700,126.0,19.5,1.0,0.5,2,0.65,81.9,467.675
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,13,23/10/2022,CEDEM,20,UNITARIOS DE MARCOS PAZ,0,700,0,69.0,43.5,1.0,0.5,2,0.65,499.85,28.275000000000002
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,13,23/10/2022,A.F.A.L.P. A,58,RAMOS MEJIA LTC,37,750,250,111.0,141.0,1.0,0.5,2,0.65,559.65,254.15
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,13,23/10/2022,ESTUDIANTIL PORTEÑO B,0,PRESIDENTE DERQUI,20,0,700,-142.5,49.5,1.0,0.5,2,0.65,-92.625,487.175
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,14,6/11/2022,PRESIDENTE DERQUI,75,LOS INDIOS DE MORENO BLANCO,15,750,250,19.5,-142.5,1.0,0.5,2,0.65,500.175,69.875
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,14,6/11/2022,RAMOS MEJIA LTC,73,ESTUDIANTIL PORTEÑO B,40,750,250,49.5,111.0,1.0,0.5,2,0.65,519.6750000000001,234.65
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,14,6/11/2022,UNITARIOS DE MARCOS PAZ,0,A.F.A.L.P. A,20,0,700,141.0,69.0,1.0,0.5,2,0.65,91.65,499.85
2022,PREINFANTILES,Fase Regular,2da Fase,1,OESTE,B,14,6/11/2022,MORON A,62,CEDEM,13,750,250,43.5,126.0,1.0,0.5,2,0.65,515.775,244.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,1,26/6/2022,DEFENSORES DE GLEW,24,TRISTAN SUAREZ,53,250,750,70.5,-108.0,1.0,0.5,2,0.65,208.32500000000002,417.3
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,1,26/6/2022,CAÑUELAS FC,48,BURZACO FC A,47,650,350,52.5,103.5,1.0,0.5,2,0.65,456.625,294.77500000000003
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,1,26/6/2022,QUILMES A.C.,59,VARELA JRS,42,700,300,6.0,135.0,1.0,0.5,2,0.65,458.90000000000003,282.75
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,1,26/6/2022,TEMPERLEY,54,LANUS B,46,650,350,46.5,106.5,1.0,0.5,2,0.65,452.725,296.725
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,2,3/7/2022,TEMPERLEY,56,DEFENSORES DE GLEW,43,700,300,-108.0,106.5,1.0,0.5,2,0.65,384.8,264.225
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,2,3/7/2022,LANUS B,18,QUILMES A.C.,101,250,750,135.0,46.5,1.0,0.5,2,0.65,250.25,517.725
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,2,3/7/2022,VARELA JRS,57,CAÑUELAS FC,45,700,300,103.5,6.0,1.0,0.5,2,0.65,522.275,198.9
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,2,3/7/2022,BURZACO FC A,41,TRISTAN SUAREZ,46,350,650,70.5,52.5,1.0,0.5,2,0.65,273.325,456.625
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,3,10/7/2022,DEFENSORES DE GLEW,29,BURZACO FC A,64,250,750,52.5,-108.0,1.0,0.5,2,0.65,196.625,417.3
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,3,10/7/2022,VARELA JRS,74,TRISTAN SUAREZ,64,700,300,70.5,6.0,1.0,0.5,2,0.65,500.82500000000005,198.9
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,3,10/7/2022,CAÑUELAS FC,57,LANUS B,28,750,250,46.5,103.5,1.0,0.5,2,0.65,517.725,229.775
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,3,10/7/2022,QUILMES A.C.,65,TEMPERLEY,28,750,250,106.5,135.0,1.0,0.5,2,0.65,556.725,250.25
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,4,17/7/2022,QUILMES A.C.,101,DEFENSORES DE GLEW,34,750,250,-108.0,135.0,1.0,0.5,2,0.65,417.3,250.25
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,4,17/7/2022,CAÑUELAS FC,66,TEMPERLEY,36,750,250,106.5,103.5,1.0,0.5,2,0.65,556.725,229.775
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,4,17/7/2022,LANUS B,33,TRISTAN SUAREZ,58,250,750,70.5,46.5,1.0,0.5,2,0.65,208.32500000000002,517.725
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,4,17/7/2022,VARELA JRS,56,BURZACO FC A,38,700,300,52.5,6.0,1.0,0.5,2,0.65,489.125,198.9
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,5,7/8/2022,DEFENSORES DE GLEW,36,VARELA JRS,73,250,750,6.0,-108.0,1.0,0.5,2,0.65,166.4,417.3
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,5,7/8/2022,BURZACO FC A,70,LANUS B,39,750,250,46.5,52.5,1.0,0.5,2,0.65,517.725,196.625
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,5,7/8/2022,TRISTAN SUAREZ,45,TEMPERLEY,34,700,300,106.5,70.5,1.0,0.5,2,0.65,524.225,240.82500000000002
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,5,7/8/2022,CAÑUELAS FC,36,QUILMES A.C.,48,300,700,135.0,103.5,1.0,0.5,2,0.65,282.75,522.275
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,6,14/8/2022,DEFENSORES DE GLEW,18,CAÑUELAS FC,43,250,750,103.5,-108.0,1.0,0.5,2,0.65,229.775,417.3
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,6,14/8/2022,QUILMES A.C.,74,TRISTAN SUAREZ,26,750,250,70.5,135.0,1.0,0.5,2,0.65,533.325,250.25
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,6,14/8/2022,TEMPERLEY,42,BURZACO FC A,39,650,350,52.5,106.5,1.0,0.5,2,0.65,456.625,296.725
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,6,14/8/2022,LANUS B,20,VARELA JRS,0,700,0,6.0,46.5,1.0,0.5,2,0.65,458.90000000000003,30.225
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,7,28/8/2022,DEFENSORES DE GLEW,44,LANUS B,46,350,650,46.5,-108.0,1.0,0.5,2,0.65,257.725,352.3
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,7,28/8/2022,VARELA JRS,66,TEMPERLEY,49,700,300,106.5,6.0,1.0,0.5,2,0.65,524.225,198.9
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,7,28/8/2022,BURZACO FC A,31,QUILMES A.C.,83,250,750,135.0,52.5,1.0,0.5,2,0.65,250.25,521.625
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,7,28/8/2022,CAÑUELAS FC,52,TRISTAN SUAREZ,31,750,250,70.5,103.5,1.0,0.5,2,0.65,533.325,229.775
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,8,4/9/2022,TRISTAN SUAREZ,41,DEFENSORES DE GLEW,37,650,350,-108.0,70.5,1.0,0.5,2,0.65,352.3,273.325
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,8,4/9/2022,BURZACO FC A,32,CAÑUELAS FC,51,300,700,103.5,52.5,1.0,0.5,2,0.65,262.27500000000003,489.125
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,8,4/9/2022,VARELA JRS,60,QUILMES A.C.,54,650,350,135.0,6.0,1.0,0.5,2,0.65,510.25,231.4
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,8,4/9/2022,LANUS B,49,TEMPERLEY,42,650,350,106.5,46.5,1.0,0.5,2,0.65,491.725,257.725
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,9,11/9/2022,DEFENSORES DE GLEW,62,TEMPERLEY,69,350,650,106.5,-108.0,1.0,0.5,2,0.65,296.725,352.3
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,9,11/9/2022,QUILMES A.C.,74,LANUS B,35,750,250,46.5,135.0,1.0,0.5,2,0.65,517.725,250.25
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,9,11/9/2022,CAÑUELAS FC,49,VARELA JRS,59,300,700,6.0,103.5,1.0,0.5,2,0.65,198.9,522.275
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,9,11/9/2022,TRISTAN SUAREZ,47,BURZACO FC A,35,700,300,52.5,70.5,1.0,0.5,2,0.65,489.125,240.82500000000002
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,10,18/9/2022,BURZACO FC A,58,DEFENSORES DE GLEW,57,650,350,-108.0,52.5,1.0,0.5,2,0.65,352.3,261.625
2022,PREINFANTILES,Fase Regular,2da Fase,1,SUR,A,10,18/9/2022,TRISTAN SUAREZ,43,VARELA JRS,50,350,650,6.0,70.5,1.0,0.5,2,0.65,231.4,468.325
