anio,categoria,zona,equipo,partidos
2026,MINI,NORTE,CAZA Y PESCA AZUL A,6
2026,MINI,OESTE,C.A.S.A. PADUA B,8
2026,MINI,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,5
2026,MINI,CENTRO,PINOCHO BLANCO,6
2026,MINI,NORTE,BELLA VISTA,6
2026,MINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,8
2026,MINI,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,6
2026,MINI,OESTE,DEFENSORES DE SANTOS LUGARES,6
2026,MINI,OESTE,VELEZ SARSFIELD AZUL - B,6
2026,MINI,NORTE,3 DE FEBRERO BLANCO A,6
2026,MINI,SUR,TALLERES,6
2026,MINI,NORTE,UNION FLORIDA,6
2026,MINI,NORTE,CENTRO GALICIA,5
2026,MINI,OESTE,LOS INDIOS MINI B,5
2026,MINI,CENTRO,CIUDAD DE BUENOS AIRES AZUL A,6
2026,MINI,CENTRO,GEVP CELESTE B,6
2026,MINI,OESTE,PORTEÑO ATLETICO CLUB  BLANCO B,8
2026,MINI,CENTRO,CIRCULO URQUIZA,5
2026,MINI,NORTE,SAN FERNANDO AZUL,6
2026,MINI,SUR,JUVENTUD UNIDA,5
2026,MINI,NORTE,SPORTIVO PILAR MINI,6
2026,MINI,SUR,EL FOGON,8
2026,MINI,SUR,LUZ Y ARTE,6
2026,MINI,NORTE,UNION VECINAL DE MUNRO,6
2026,MINI,OESTE,C.A.S.A PADUA A,6
2026,MINI,OESTE,DEFENSORES DE HURLINGHAM BLANCO,5
2026,MINI,OESTE,CIUDADELA NORTE,7
2026,MINI,SUR,LOBOS  MINI,6
2026,MINI,NORTE,BANCO NACION AZUL A,5
2026,MINI,NORTE,CIUDAD DE BUENOS AIRES B BLANCO,6
2026,MINI,CENTRO,SAN LORENZO ROJO B,6
2026,MINI,OESTE,ITALIANO DE JOSE C PAZ,7
2026,MINI,NORTE,CLUB ATENEO INGENIERO RAVER,6
2026,MINI,SUR,LANUS B,5
2026,MINI,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,6
2026,MINI,OESTE,RAMOS MEJIA LTC,5
2026,MINI,CENTRO,IMPERIO NEGRO B,6
2026,MINI,OESTE,UNIVERSIDAD DE LA MATANZA,6
2026,MINI,OESTE,LEANDRO N ALEM,5
2026,MINI,NORTE,GEVP BLANCO A,5
2026,MINI,SUR,C.S.D.Y C. MORENO,6
2026,MINI,SUR,DEFENSORES DE GLEW,6
2026,MINI,SUR,VARELA JRS,5
2026,MINI,NORTE,"NAUTICO HACOAJ AZUL ""B""",6
2026,MINI,SUR,INDEPENDIENTE DE BURZACO,6
2026,MINI,CENTRO,COPELLO,6
2026,MINI,OESTE,HURACAN DE SAN JUSTO ROJO,5
2026,MINI,OESTE,CLUB CEPA,6
2026,MINI,NORTE,3 DE FEBRERO AZUL B,5
2026,MINI,CENTRO,ARQUITECTURA BLANCO B,6
2026,MINI,SUR,COOPERARIOS,6
2026,MINI,NORTE,VICTORIA NEGRO,8
2026,MINI,NORTE,ATLETICO PILAR,6
2026,MINI,CENTRO,YUPANQUI,6
2026,MINI,NORTE,17 DE AGOSTO,6
2026,MINI,SUR,CAÑUELAS FC,6
2026,MINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,5
2026,MINI,OESTE,PASO DEL REY,6
2026,MINI,SUR,BERAZATEGUI,7
2026,MINI,OESTE,CEDEM,5
2026,MINI,SUR,INDEPENDIENTE,5
2026,MINI,NORTE,PRESIDENTE DERQUI,6
2026,MINI,SUR,MONTE GRANDE B,6
2026,MINI,SUR,TRISTAN SUAREZ,6
2026,MINI,NORTE,BANADE ROJO,5
2026,MINI,NORTE,BANCO PROVINCIA,6
2026,MINI,CENTRO,"JOSE HERNANDEZ ""B""",6
2026,MINI,NORTE,HARRODS GATH Y CHAVES,6
2026,MINI,SUR,COLON FC,8
2026,MINI,CENTRO,VELEZ SARSFIELD BLANCO - A,6
2026,MINI,SUR,BURZACO FC A,6
2026,MINI,SUR,GUILLON BASQUET,6
2026,MINI,OESTE,DEFENSORES DE HURLINGHAM VERDE,5
2026,MINI,SUR,TEMPERLEY,6
2026,MINI,CENTRO,FERROCARRIL OESTE BLANCO,6
2026,MINI,SUR,DEFENSORES DE BANFIELD,6
2026,MINI,OESTE,LOS INDIOS MINI A,5
2026,MINI,CENTRO,NAUTICO BUCHARDO B,6
2026,MINI,CENTRO,MACABI,6
2026,MINI,NORTE,COOPERATIVA TORTUGUITAS,5
2026,MINI,OESTE,CLARIDAD,5
2026,MINI,SUR,CLUB SOCIAL ALEJANDRO KORN,6
2026,MINI,OESTE,MORON BLANCO B,6
2026,MINI,SUR,MUNICIPALIDAD DE AVELLANEDA,7
2026,MINI,OESTE,SITAS ROJO,6
2026,MINI,OESTE,EL PORVENIR JOSE C. PAZ,5
2026,MINI,NORTE,SOCIAL BECCAR,5
2026,MINI,CENTRO,COLEGIALES BLANCO,6
2026,MINI,NORTE,OBRAS BASKET,6
2026,MINI,OESTE,A.F.A.L.P. A,5
2026,MINI,OESTE,FERROCARRIL OESTE NARANJA,2
2026,MINI,CENTRO,ESTRELLA DE BOEDO,6
2026,MINI,CENTRO,ITALIANO B,6
2026,MINI,SUR,GIMNASIA Y ESGRIMA LA PLATA A,6
2026,MINI,SUR,EZEIZA,5
2026,MINI,OESTE,ARGENTINO DE CASTELAR NORTE A,5
2026,MINI,SUR,CLUB ATLETICO BERNAL,5
2026,MINI,SUR,CLUB ATLETICO 9 DE JULIO DE LANUS,6
2026,MINI,NORTE,PLATENSE BLANCO,7
2026,MINI,CENTRO,PEDRO ECHAGUE AZUL,6
2026,MINI,SUR,LANUS A,6
2026,MINI,OESTE,DEFENSORES DE MORENO,5
2026,MINI,SUR,TAMBEROS UNIDOS,5
2026,MINI,NORTE,SPORTIVO PILAR BLANCO B,5
2026,MINI,SUR,WILDE SPORTING,5
2026,MINI,CENTRO,ARGENTINOS JUNIORS,6
2026,MINI,NORTE,BECCAR AZUL,6
2026,MINI,OESTE,ESTUDIANTIL PORTEÑO B,6
2026,MINI,OESTE,ARGENTINO DE CASTELAR CENTRO B,5
2026,MINI,CENTRO,IMPERIO BLANCO  A,6
2026,MINI,CENTRO,"DEPORTIVO CROVARA  ""A""",6
2026,MINI,SUR,SOCIAL LANUS,7
2026,MINI,NORTE,VICTORIA BLANCO,5
2026,MINI,OESTE,SITAS VERDE,5
2026,MINI,SUR,GIMNASIA Y ESGRIMA LA PLATA B,18
2026,MINI,CENTRO,ARQUITECTURA NEGRO A,6
2026,MINI,OESTE,PORTEÑO ATLETICO CLUB  AZUL,5
2026,MINI,NORTE,3 DE FEBRERO CELESTE C,14
2026,MINI,OESTE,NOLTING,6
2026,MINI,NORTE,HEBRAICA,6
2026,MINI,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA,6
2026,MINI,CENTRO,COMUNICACIONES AMARILLO A,6
2026,MINI,SUR,SPORTIVO ALSINA,7
2026,MINI,CENTRO,NUEVA CHICAGO,5
2026,MINI,SUR,VILLA ESPAÑA,7
2026,MINI,OESTE,"ESTUDIANTIL PORTEÑO  ""A""",5
2026,MINI,OESTE,CENTRO ESPAÑOL,6
2026,MINI,NORTE,NAUTICO BUCHARDO A,7
2026,MINI,CENTRO,JUVENCIA,6
2026,MINI,CENTRO,ALL BOYS DE SAAVEDRA,6
2026,MINI,OESTE,INSTITUCION SARMIENTO VERDE A,5
2026,MINI,OESTE,MUNICIPALIDAD DE HURLINGHAM,7
2026,MINI,SUR,BOCA JUNIORS AMARILLO B,6
2026,MINI,OESTE,EL PALOMAR,8
2026,MINI,SUR,COUNTRY BANFIELD A,6
2026,MINI,SUR,QUILMES ATLETICO CLUB,6
2026,MINI,OESTE,CLUB GEI BLANCO (B),5
2026,MINI,SUR,RACING CLUB,6
2026,MINI,OESTE,HURACAN DE SAN JUSTO BLANCO,18
2026,MINI,NORTE,ATLETICO BOULOGNE,7
2026,MINI,SUR,MONTE GRANDE ROJO A,5
2026,MINI,OESTE,SAN MIGUEL BLANCO,6
2026,MINI,OESTE,CLUB GEI AZUL (A),5
2026,MINI,SUR,COUNTRY BANFIELD B,6
2026,MINI,CENTRO,VILLA MITRE,6
2026,MINI,OESTE,SAN MIGUEL VERDE,5
2026,MINI,CENTRO,ATENEO POPULAR VERSAILLES,6
2026,MINI,NORTE,INDEPENDIENTE DE ESCOBAR,5
2026,MINI,OESTE,UNITARIOS DE MARCOS PAZ,6
2026,MINI,SUR,LA UNION,5
2026,MINI,CENTRO,ALDO BONZI,6
2026,MINI,OESTE,ARGENTINO DE CASTELAR SUR C,7
2026,MINI,CENTRO,GEBA,6
2026,MINI,OESTE,MIDLAND,5
2026,MINI,NORTE,COLEGIALES NEGRO,6
2026,MINI,NORTE,LAS HERAS A,6
2026,MINI,NORTE,EL TALAR,6
2026,MINI,CENTRO,ALL BOYS NEGRO,6
2026,MINI,OESTE,U11 DEPORTIVO MORON B,4
2026,MINI,CENTRO,RACING ANEXO,6
2026,MINI,NORTE,SAN FERNANDO BLANCO,7
2026,MINI,OESTE,DEPORTIVO MORON A,5
2026,MINI,SUR,BOCA JUNIORS AZUL A,6
2026,MINI,SUR,TAPONAZO  FUTBOL CLUB,7
2026,MINI,NORTE,UNIVERSIDAD DE BUENOS AIRES,7
2026,MINI,SUR,OLIMPO,6
2026,MINI,CENTRO,PINOCHO,6
2026,MINI,NORTE,"NAUTICO HACOAJ BLANCO ""A""",6
2026,MINI,NORTE,CAZA Y PESCA VERDE B,5
2026,MINI,OESTE,PORTUGUES DEL GRAN BUENOS AIRES,6
2026,MINI,CENTRO,FERROCARRIL OESTE VERDE,6
2026,MINI,CENTRO,ARMENIA,6
2026,MINI,NORTE,SPORTIVO ESCOBAR,6
2026,MINI,SUR,UNION VILLEGAS,6
2026,MINI,OESTE,SPORTIVO HAEDO,7
2026,MINI,CENTRO,COMUNICACIONES NEGRO B,5
2026,MINI,SUR,LOS ANDES,6
2026,MINI,CENTRO,DEPORTIVO CROVARA B,6
2026,MINI,CENTRO,PEDRO ECHAGUE AMARILLO,5
2026,MINI,NORTE,PINOCHO VERDE,6
2026,MINI,NORTE,BANCO NACION BLANCO B,7
2026,MINI,OESTE,MORON ROJO A,6
2026,MINI,SUR,CLUB ATLETICO PAMPERO,5
2026,MINI,CENTRO,SAN LORENZO AZUL,6
2026,PREMINI,CENTRO,SAN ANDRES,9
2026,PREMINI,CENTRO,ALL BOYS BLANCO,6
2026,PREMINI,OESTE,INSTITUCION SARMIENTO BLANCO B,5
2026,PREMINI,CENTRO,ITALIANO,6
2026,PREMINI,OESTE,LOS INDIOS PREMINI A,5
2026,PREMINI,NORTE,RIVER PLATE,6
2026,PREMINI,OESTE,CLUB GEI GRIS(C),18
2026,PREMINI,CENTRO,"JOSE HERNANDEZ ""A""",6
2026,PREMINI,NORTE,PLATENSE MARRON,6
2026,PREMINI,NORTE,SPORTIVO VILLA BALLESTER,6
2026,PREMINI,NORTE,CAZA Y PESCA AZUL A,6
2026,PREMINI,NORTE,CLUB SOCIAL Y DEPORTIVO ARENAL,5
2026,PREMINI,CENTRO,PINOCHO BLANCO,6
2026,PREMINI,NORTE,BELLA VISTA,6
2026,PREMINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B,8
2026,PREMINI,SUR,CLUB  ATLETICO Y PROGRESO DE BRANDSEN,6
2026,PREMINI,OESTE,DEFENSORES DE SANTOS LUGARES,8
2026,PREMINI,OESTE,VELEZ SARSFIELD AZUL - B,8
2026,PREMINI,NORTE,3 DE FEBRERO BLANCO A,5
2026,PREMINI,SUR,TALLERES,6
2026,PREMINI,NORTE,CENTRO GALICIA,5
2026,PREMINI,NORTE,UNION FLORIDA,6
2026,PREMINI,CENTRO,CIUDAD DE BUENOS AIRES AZUL A,6
2026,PREMINI,CENTRO,GEVP CELESTE B,6
2026,PREMINI,CENTRO,CIRCULO URQUIZA,8
2026,PREMINI,NORTE,SAN FERNANDO AZUL,6
2026,PREMINI,SUR,JUVENTUD UNIDA,5
2026,PREMINI,SUR,EL FOGON,8
2026,PREMINI,OESTE,PORTEÑO ATLETICO CLUB  B,10
2026,PREMINI,SUR,LUZ Y ARTE,6
2026,PREMINI,NORTE,UNION VECINAL DE MUNRO,6
2026,PREMINI,OESTE,C.A.S.A PADUA A,6
2026,PREMINI,OESTE,DEFENSORES DE HURLINGHAM BLANCO,8
2026,PREMINI,OESTE,CIUDADELA NORTE,9
2026,PREMINI,NORTE,BANCO NACION AZUL A,5
2026,PREMINI,NORTE,CIUDAD DE BUENOS AIRES B BLANCO,6
2026,PREMINI,CENTRO,SAN LORENZO ROJO B,18
2026,PREMINI,OESTE,ITALIANO DE JOSE C PAZ,10
2026,PREMINI,NORTE,CLUB ATENEO INGENIERO RAVER,6
2026,PREMINI,SUR,LANUS B,5
2026,PREMINI,CENTRO,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,9
2026,PREMINI,OESTE,RAMOS MEJIA LTC,5
2026,PREMINI,CENTRO,IMPERIO NEGRO B,7
2026,PREMINI,OESTE,UNIVERSIDAD DE LA MATANZA,6
2026,PREMINI,OESTE,LEANDRO N ALEM,5
2026,PREMINI,NORTE,GEVP BLANCO A,5
2026,PREMINI,NORTE,SPORTIVO PILAR PRE MINI,6
2026,PREMINI,SUR,C.S.D.Y C. MORENO,6
2026,PREMINI,SUR,DEFENSORES DE GLEW,6
2026,PREMINI,OESTE,C.A.S.A PADUA B,10
2026,PREMINI,SUR,VARELA JRS,5
2026,PREMINI,NORTE,"NAUTICO HACOAJ AZUL ""B""",6
2026,PREMINI,SUR,INDEPENDIENTE DE BURZACO,6
2026,PREMINI,CENTRO,COPELLO,6
2026,PREMINI,OESTE,HURACAN DE SAN JUSTO ROJO,5
2026,PREMINI,OESTE,CLUB CEPA,6
2026,PREMINI,OESTE,INSTITUCION SARMIENTO VERDE,5
2026,PREMINI,NORTE,3 DE FEBRERO AZUL B,5
2026,PREMINI,CENTRO,ARQUITECTURA BLANCO B,6
2026,PREMINI,SUR,COOPERARIOS,6
2026,PREMINI,NORTE,VICTORIA NEGRO,10
2026,PREMINI,NORTE,ATLETICO PILAR,6
2026,PREMINI,CENTRO,YUPANQUI,6
2026,PREMINI,NORTE,17 DE AGOSTO,6
2026,PREMINI,SUR,CAÑUELAS FC,6
2026,PREMINI,SUR,GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,5
2026,PREMINI,OESTE,PASO DEL REY,9
2026,PREMINI,SUR,BERAZATEGUI,7
2026,PREMINI,OESTE,CEDEM,7
2026,PREMINI,SUR,INDEPENDIENTE,5
2026,PREMINI,NORTE,PRESIDENTE DERQUI,6
2026,PREMINI,SUR,MONTE GRANDE B,6
2026,PREMINI,SUR,TRISTAN SUAREZ,6
2026,PREMINI,NORTE,BANADE ROJO,5
2026,PREMINI,SUR,LOBOS PREMINI,6
2026,PREMINI,NORTE,BANCO PROVINCIA,6
2026,PREMINI,CENTRO,"JOSE HERNANDEZ ""B""",7
2026,PREMINI,NORTE,HARRODS GATH Y CHAVES,6
2026,PREMINI,SUR,COLON FC,8
2026,PREMINI,CENTRO,VELEZ SARSFIELD BLANCO - A,6
2026,PREMINI,SUR,BURZACO FC A,6
2026,PREMINI,SUR,GUILLON BASQUET,6
2026,PREMINI,OESTE,DEFENSORES DE HURLINGHAM VERDE,5
2026,PREMINI,SUR,TEMPERLEY,6
2026,PREMINI,CENTRO,FERROCARRIL OESTE BLANCO,6
2026,PREMINI,SUR,DEFENSORES DE BANFIELD,6
2026,PREMINI,CENTRO,NAUTICO BUCHARDO B,7
2026,PREMINI,CENTRO,MACABI,9
2026,PREMINI,NORTE,COOPERATIVA TORTUGUITAS,5
2026,PREMINI,OESTE,CLARIDAD,5
2026,PREMINI,SUR,CLUB SOCIAL ALEJANDRO KORN,6
2026,PREMINI,OESTE,MORON BLANCO B,9
2026,PREMINI,SUR,MUNICIPALIDAD DE AVELLANEDA,7
2026,PREMINI,OESTE,SITAS ROJO,9
2026,PREMINI,OESTE,EL PORVENIR JOSE C. PAZ,5
2026,PREMINI,NORTE,SOCIAL BECCAR,5
2026,PREMINI,CENTRO,COLEGIALES BLANCO,6
2026,PREMINI,NORTE,OBRAS BASKET,6
2026,PREMINI,OESTE,A.F.A.L.P. A,5
2026,PREMINI,OESTE,FERROCARRIL OESTE NARANJA,2
2026,PREMINI,CENTRO,ESTRELLA DE BOEDO,6
2026,PREMINI,CENTRO,ITALIANO B,7
2026,PREMINI,SUR,GIMNASIA Y ESGRIMA LA PLATA A,6
2026,PREMINI,SUR,EZEIZA,5
2026,PREMINI,OESTE,ARGENTINO DE CASTELAR NORTE A,5
2026,PREMINI,SUR,CLUB ATLETICO BERNAL,5
2026,PREMINI,SUR,CLUB ATLETICO 9 DE JULIO DE LANUS,6
2026,PREMINI,OESTE,U9 DEPORTIVO MORON B,4
2026,PREMINI,NORTE,PLATENSE BLANCO,14
2026,PREMINI,CENTRO,PEDRO ECHAGUE AZUL,5
2026,PREMINI,SUR,LANUS A,6
2026,PREMINI,OESTE,DEFENSORES DE MORENO,5
2026,PREMINI,SUR,TAMBEROS UNIDOS,5
2026,PREMINI,NORTE,SPORTIVO PILAR BLANCO B,5
2026,PREMINI,SUR,WILDE SPORTING,5
2026,PREMINI,CENTRO,ARGENTINOS JUNIORS,18
2026,PREMINI,NORTE,BECCAR AZUL,6
2026,PREMINI,OESTE,ESTUDIANTIL PORTEÑO B,18
2026,PREMINI,OESTE,ARGENTINO DE CASTELAR CENTRO B,5
2026,PREMINI,CENTRO,IMPERIO BLANCO  A,6
2026,PREMINI,OESTE,LOS INDIOS PREMINI B,5
2026,PREMINI,CENTRO,"DEPORTIVO CROVARA  ""A""",6
2026,PREMINI,SUR,SOCIAL LANUS,7
2026,PREMINI,NORTE,VICTORIA BLANCO,5
2026,PREMINI,OESTE,SITAS VERDE,5
2026,PREMINI,SUR,GIMNASIA Y ESGRIMA LA PLATA B,18
2026,PREMINI,CENTRO,ARQUITECTURA NEGRO A,6
2026,PREMINI,NORTE,3 DE FEBRERO CELESTE C,14
2026,PREMINI,OESTE,NOLTING,6
2026,PREMINI,NORTE,HEBRAICA,6
2026,PREMINI,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA,5
2026,PREMINI,CENTRO,COMUNICACIONES AMARILLO A,6
2026,PREMINI,SUR,SPORTIVO ALSINA,7
2026,PREMINI,CENTRO,NUEVA CHICAGO,18
2026,PREMINI,SUR,VILLA ESPAÑA,7
2026,PREMINI,OESTE,"ESTUDIANTIL PORTEÑO  ""A""",5
2026,PREMINI,OESTE,CENTRO ESPAÑOL,6
2026,PREMINI,NORTE,NAUTICO BUCHARDO A,9
2026,PREMINI,CENTRO,JUVENCIA,7
2026,PREMINI,CENTRO,ALL BOYS DE SAAVEDRA,9
2026,PREMINI,OESTE,MUNICIPALIDAD DE HURLINGHAM,9
2026,PREMINI,SUR,BOCA JUNIORS AMARILLO B,6
2026,PREMINI,OESTE,EL PALOMAR,11
2026,PREMINI,SUR,COUNTRY BANFIELD A,6
2026,PREMINI,SUR,QUILMES ATLETICO CLUB,6
2026,PREMINI,OESTE,CLUB GEI BLANCO (B),5
2026,PREMINI,SUR,RACING CLUB,6
2026,PREMINI,OESTE,HURACAN DE SAN JUSTO BLANCO,18
2026,PREMINI,NORTE,ATLETICO BOULOGNE,10
2026,PREMINI,SUR,MONTE GRANDE ROJO A,5
2026,PREMINI,OESTE,SAN MIGUEL BLANCO,18
2026,PREMINI,OESTE,CLUB GEI AZUL (A),5
2026,PREMINI,SUR,COUNTRY BANFIELD B,6
2026,PREMINI,CENTRO,VILLA MITRE,6
2026,PREMINI,OESTE,SAN MIGUEL VERDE,5
2026,PREMINI,CENTRO,ATENEO POPULAR VERSAILLES,6
2026,PREMINI,NORTE,INDEPENDIENTE DE ESCOBAR,5
2026,PREMINI,OESTE,UNITARIOS DE MARCOS PAZ,8
2026,PREMINI,OESTE,PORTEÑO ATLETICO CLUB AZUL,5
2026,PREMINI,SUR,LA UNION,5
2026,PREMINI,CENTRO,ALDO BONZI,8
2026,PREMINI,OESTE,ARGENTINO DE CASTELAR SUR C,18
2026,PREMINI,CENTRO,GEBA,8
2026,PREMINI,OESTE,MIDLAND,5
2026,PREMINI,NORTE,COLEGIALES NEGRO,5
2026,PREMINI,NORTE,LAS HERAS A,6
2026,PREMINI,NORTE,EL TALAR,6
2026,PREMINI,CENTRO,ALL BOYS NEGRO,9
2026,PREMINI,CENTRO,RACING ANEXO,8
2026,PREMINI,NORTE,SAN FERNANDO BLANCO,10
2026,PREMINI,OESTE,DEPORTIVO MORON A,5
2026,PREMINI,SUR,BOCA JUNIORS AZUL A,6
2026,PREMINI,SUR,TAPONAZO  FUTBOL CLUB,7
2026,PREMINI,NORTE,UNIVERSIDAD DE BUENOS AIRES,14
2026,PREMINI,SUR,OLIMPO,6
2026,PREMINI,CENTRO,PINOCHO,5
2026,PREMINI,NORTE,"NAUTICO HACOAJ BLANCO ""A""",6
2026,PREMINI,NORTE,CAZA Y PESCA VERDE B,5
2026,PREMINI,OESTE,PORTUGUES DEL GRAN BUENOS AIRES,6
2026,PREMINI,CENTRO,FERROCARRIL OESTE VERDE,6
2026,PREMINI,CENTRO,ARMENIA,6
2026,PREMINI,NORTE,SPORTIVO ESCOBAR,6
2026,PREMINI,SUR,UNION VILLEGAS,6
2026,PREMINI,OESTE,SPORTIVO HAEDO,11
2026,PREMINI,CENTRO,COMUNICACIONES NEGRO B,7
2026,PREMINI,SUR,LOS ANDES,6
2026,PREMINI,CENTRO,DEPORTIVO CROVARA B,8
2026,PREMINI,CENTRO,PEDRO ECHAGUE AMARILLO,7
2026,PREMINI,NORTE,PINOCHO VERDE,5
2026,PREMINI,NORTE,BANCO NACION BLANCO B,9
2026,PREMINI,OESTE,MORON ROJO A,6
2026,PREMINI,SUR,CLUB ATLETICO PAMPERO,5
2026,PREMINI,CENTRO,SAN LORENZO AZUL,6
